blockchain,creator,address,tag_name,tag_type,start_date,end_date
ethereum,playwo,0xcb5f52d9570b7ccf16d0640fda4f834548dbc357,Godmode Minter,NFT,2022-06-08 06:41:56.000,null
ethereum,playwo,0x9a332d9183b81b99580e0f2b490af3a512586d24,Godmode Minter,NFT,2022-06-07 19:33:08.000,null
ethereum,playwo,0xac9203f8a8856f50bee340fe26a24a81a5011872,Godmode Minter,NFT,2022-06-07 17:35:40.000,null
ethereum,playwo,0xeef496bb5126638205f36272dac411804120eb9d,Godmode Minter,NFT,2022-06-07 16:06:07.000,null
ethereum,playwo,0xd77f70e3a9d7521483d4e4054934b2b462f8f772,Godmode Minter,NFT,2022-06-07 17:52:51.000,null
ethereum,playwo,0x45e2d4636efd6b27feb227dc484e17ae5bdd8532,Godmode Minter,NFT,2022-06-08 01:14:28.000,null
ethereum,playwo,0xa1e989803e07c24d48af1be2e9c8ebf7b16ae2e0,Godmode Minter,NFT,2022-06-07 16:44:34.000,null
ethereum,playwo,0x1ae0494a0bbcb49642f6529ed16c1c950dbfa28d,Godmode Minter,NFT,2022-06-07 18:43:13.000,null
ethereum,playwo,0x25f77e1a13e1bd4087ccc205f12dee0c3ae3b592,Godmode Minter,NFT,2022-06-07 17:05:13.000,null
ethereum,playwo,0xc981cd298c6c9016d25b4151472e63af894c8d6e,Godmode Minter,NFT,2022-06-08 03:04:29.000,null
ethereum,playwo,0x1c7439cba52557aec3847bc61a963fd02f586f57,Godmode Minter,NFT,2022-06-07 23:02:15.000,null
ethereum,playwo,0xc8d2a56923f990a9a9122fcad6de7890ac08c7bb,Godmode Minter,NFT,2022-06-07 19:27:44.000,null
ethereum,playwo,0x86b784e58a9502e01e8f926e671337b18bfaea4a,Godmode Minter,NFT,2022-06-07 16:36:01.000,null
ethereum,playwo,0xbc14803a9098527e3595efd16b546f72148182b9,Godmode Minter,NFT,2022-06-07 16:49:35.000,null
ethereum,playwo,0xe47e78eab5489e3bcd036b6a3df61cbc1e32fbc7,Godmode Minter,NFT,2022-06-08 10:27:50.000,null
ethereum,playwo,0x523c27e4e83501fd3f72b2183f920f7a33c103b2,Godmode Minter,NFT,2022-06-08 13:28:54.000,null
ethereum,playwo,0x140017e5640cf1cc9023229b83758d9f4658e3df,Godmode Minter,NFT,2022-06-08 01:29:27.000,null
ethereum,playwo,0x84df49b1d4fdcee1e3b410669b7e5087412b411b,Godmode Minter,NFT,2022-06-07 16:56:58.000,null
ethereum,playwo,0xd1a7d9864204451afe737970dfc294f5957c783d,Godmode Minter,NFT,2022-06-09 14:42:58.000,null
ethereum,playwo,0x1bbd22080fd97f45a27a58e5bbae2dfe39e15d67,Godmode Minter,NFT,2022-06-08 07:38:07.000,null
ethereum,playwo,0x450f8eae88934991d2e4d64a782d05a6bd06c2d6,Godmode Minter,NFT,2022-06-07 16:32:26.000,null
ethereum,playwo,0x768743be60308ddee4c94ae4d81d1d5204f00138,Godmode Minter,NFT,2022-06-07 19:24:07.000,null
ethereum,playwo,0x1bcbb93c5375dc05bc989f43206f4d759e10816c,Godmode Minter,NFT,2022-06-08 13:21:16.000,null
ethereum,playwo,0x896d90142a2f406f25e2c3d02e55ef64e73dbf7e,Godmode Minter,NFT,2022-06-08 05:06:46.000,null
ethereum,playwo,0x7410fec8aeecab7c5345f8270d45a764e8d55af5,Godmode Minter,NFT,2022-06-08 16:19:57.000,null
ethereum,playwo,0x2f683ffa433154f42a146edfaddb6e1aac2167e8,Godmode Minter,NFT,2022-06-07 19:05:51.000,null
ethereum,playwo,0x0b54c76bc4c0b634541191278087663ac3216df5,Godmode Minter,NFT,2022-06-08 13:23:22.000,null
ethereum,playwo,0xe2c80299e86be75e419fc348637757686680ba00,Godmode Minter,NFT,2022-06-07 16:40:17.000,null
ethereum,playwo,0x9900f2a1c49957bb207471183a398ebcff18e49a,Godmode Minter,NFT,2022-06-07 17:00:29.000,null
ethereum,playwo,0x1e286924e35de680035e9d705dbfa5e6f5385eab,Godmode Minter,NFT,2022-06-07 17:08:44.000,null
ethereum,playwo,0xed5ae8d81840a799dd4c64b1c03661c6bab71d34,Godmode Minter,NFT,2022-06-07 17:11:10.000,null
ethereum,playwo,0xa48892dcd1a7e4f0bfae61b3f75d42bc9e732f5a,Godmode Minter,NFT,2022-06-08 03:14:06.000,null
ethereum,playwo,0xf701b0f755d1fa3d37ae68c28d24ecc641b61671,Godmode Minter,NFT,2022-06-07 19:44:05.000,null
ethereum,playwo,0xa5ea90d2dc5dba573098b54dc6b658a74a281294,Godmode Minter,NFT,2022-06-07 17:23:03.000,null
ethereum,playwo,0x48db062e34b6a109f47c9e7e61f98226ac1aa3b3,Godmode Minter,NFT,2022-06-07 18:45:42.000,null
ethereum,playwo,0xeb056f9d19b82e4d306608550a1cbba85e906d5c,Godmode Minter,NFT,2022-06-07 17:30:49.000,null
ethereum,playwo,0x408935dd418912075d736a84f667d1a515ffbbc2,Godmode Minter,NFT,2022-06-08 06:27:38.000,null
ethereum,playwo,0xaee6b099f09142f95d0680c379c82c0a3d306a64,Godmode Minter,NFT,2022-06-07 16:48:23.000,null
